Language,Gloss,LexicalClass,Handshape,SelectedFingers.2.0,Flexion.2.0,Spread.2.0,ThumbPosition.2.0,sign type,Movement,Location,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape,UlnarRotation.2.0,Handshape change,SignTypeM2.2.0,MovementM2.2.0,RepeatedMovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency
ASL,travel,v,31,im,Bent,1,Closed,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.034
ASL,bridge_2,n,31,im,Curved,1,Closed,OneHanded,Curved,Arm,ForearmFront,ElbowBack,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.001,0.004,0.233
ASL,vampire,n,31,im,Curved,1,Closed,OneHanded,Straight,Body,Neck,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.006,0,0.457
ASL,strawberry_3,n,31,im,Curved,1,Closed,OneHanded,Circular,Head,CheekNose,CheekNose,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.008,0.076
ASL,blind,adj,31,im,Curved,1,Closed,OneHanded,Curved,Head,Eye,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.016,0,0.233
ASL,jaw_drop,v,31,im,Curved,1,Closed,OneHanded,Curved,Head,Mouth,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0.178,0.233
ASL,hop,v,31,im,Curved,1,Closed,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.233
ASL,journey,n,31,im,Curved,1,Closed,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.233
ASL,bite_on_neck,v,31,im,Curved,1,Open,OneHanded,Curved,Body,Neck,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.006,0,0.233
ASL,listen,v,31,im,Curved,1,Open,OneHanded,None,Head,Other,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.025,0,0.153
ASL,shout_2,v,31,im,Curved,1,Open,OneHanded,Straight,Head,Mouth,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0.178,0.457
ASL,spaceship,n,31,im,Curved,0,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,bite,v,31,imrp,Curved,1,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,stairs,n,32,im,Bent,0,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,pipe_3,n,33,m,Stacked,NA,Open,OneHanded,Straight,Head,Mouth,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0,0.457
ASL,why,minor,34,imr,FullyOpen,0,Open,OneHanded,Straight,Head,Forehead,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,pour,v,34,p,Curved,NA,Open,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.233
ASL,country,n,34,p,FullyOpen,NA,Open,OneHanded,Circular,Arm,ElbowBack,ElbowBack,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.001,0.004,0.076
ASL,whale,n,34,p,FullyOpen,NA,Open,OneHanded,Z-shaped,Arm,ArmAway,ArmAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.005,0.012,0.034
ASL,ego,n,34,p,FullyOpen,NA,Open,OneHanded,Curved,Body,TorsoTop,BodyAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0.045,0.233
ASL,perfume,n,34,p,FullyOpen,NA,Open,OneHanded,Curved,Body,Neck,Neck,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.006,0.003,0.233
ASL,call,v,34,p,FullyOpen,NA,Open,OneHanded,Curved,Head,CheekNose,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.233
ASL,drink_2,v,34,p,FullyOpen,NA,Open,OneHanded,Curved,Head,Mouth,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0,0.233
ASL,rhino_2,n,34,p,FullyOpen,NA,Open,OneHanded,Curved,Head,CheekNose,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.233
ASL,buffalo,n,34,p,FullyOpen,NA,Open,OneHanded,None,Head,Forehead,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0,0.153
ASL,cow,n,34,p,FullyOpen,NA,Open,OneHanded,None,Head,Forehead,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0,0.153
ASL,bull,n,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Forehead,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0,0.457
ASL,forever_2,n,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,long_time,adv,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,ooh,minor,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.457
ASL,pipe,n,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Mouth,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0,0.457
ASL,silly,adj,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,CheekNose,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.457
ASL,telephone,n,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,CheekNose,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0,0.457
ASL,wrong_1,adj,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,wrong_2,adj,34,p,FullyOpen,NA,Open,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,iron_2,v,34,p,FullyOpen,NA,Open,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.233
ASL,pitcher,n,34,p,FullyOpen,NA,Open,OneHanded,Curved,Neutral,Neutral,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.233
ASL,yellow,adj,34,p,FullyOpen,NA,Open,OneHanded,None,Neutral,Neutral,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.153
ASL,oh_I_see,v,34,p,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,same_1,minor,34,p,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,that,minor,34,p,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,yeah,minor,34,p,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.457
ASL,cheat_2,v,35,ip,FullyOpen,NA,Closed,OneHanded,Straight,Arm,ForearmUlnar,ForearmUlnar,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.006,0.002,0.457
ASL,kid,n,35,ip,FullyOpen,NA,Closed,OneHanded,None,Head,UpperLip,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.003,0,0.153
ASL,snob,n,35,mr,Curved,0,Open,OneHanded,Curved,Head,CheekNose,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.233
ASL,sophisticated,adj,35,mr,Curved,0,Open,OneHanded,Curved,Head,CheekNose,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.233
ASL,maid,n,35,mr,Curved,0,Open,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,airplane,n,36,ip,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,I_love_you,v,36,ip,FullyOpen,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,weird,adj,38,imr,Flat,1,Open,OneHanded,Straight,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.457
ASL,wine,n,38,p,Curved,NA,Open,OneHanded,Circular,Head,CheekNose,CheekNose,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.008,0.076
ASL,scout,n,38,p,Curved,NA,Open,OneHanded,Straight,Head,HeadTop,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.004,0,0.457
ASL,water,n,38,p,Curved,NA,Open,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,wednesday,name,38,p,Curved,NA,Open,OneHanded,Circular,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.076
ASL,W.H.A.T,minor,38,p,Curved,NA,Open,OneHanded,None,Neutral,Neutral,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.153
ASL,six,num,38,p,Curved,NA,Open,OneHanded,Straight,Neutral,Neutral,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.457
ASL,west,n,38,p,Curved,NA,Open,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,bracelet,n,43,i,Curved,NA,Open,OneHanded,Straight,Arm,WristBack,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.004,0,0.457
ASL,hair,n,46,i,Flat,NA,Open,OneHanded,Straight,Head,Other,Other,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.025,0.01,0.457
ASL,pick_2,v,46,i,Flat,NA,Open,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.034
ASL,fringe,n,47,imrp,FullyOpen,1,Closed,OneHanded,Curved,Arm,UpperArm,ForearmBack,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.005,0.003,0.233
ASL,stripe,n,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Body,TorsoTop,TorsoTop,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0.011,0.457
ASL,ignore,v,47,imrp,FullyOpen,1,Closed,OneHanded,Curved,Head,CheekNose,HeadAway,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.233
ASL,nonsense,n,47,imrp,FullyOpen,1,Closed,OneHanded,Curved,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.233
ASL,fireman,n,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Head,Forehead,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0,0.457
ASL,make_believe,v,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,nose_bleed,v,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Head,CheekNose,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.035,0.178,0.457
ASL,philosophy,n,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,talk,v,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,rainbow,n,47,imrp,FullyOpen,1,Closed,OneHanded,Curved,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.233
ASL,fourth,name,47,imrp,FullyOpen,1,Closed,OneHanded,None,Neutral,Neutral,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.153
ASL,four,num,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Neutral,Neutral,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.457
ASL,run_faucet,v,47,imrp,FullyOpen,1,Closed,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,basket_1,n,48,imrp,FullyOpen,0,Closed,OneHanded,Curved,Arm,ForearmUlnar,ElbowBack,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.006,0.004,0.233
ASL,fall_1,n,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Arm,ForearmUlnar,ArmAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.006,0.012,0.457
ASL,board,n,48,imrp,FullyOpen,0,Closed,OneHanded,Curved,Body,Clavicle,Clavicle,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.017,0.009,0.233
ASL,scarf_3,n,48,imrp,FullyOpen,0,Closed,OneHanded,Curved,Body,TorsoTop,Clavicle,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0.009,0.233
ASL,upset_1,adj,48,imrp,FullyOpen,0,Closed,OneHanded,Curved,Body,TorsoBottom,TorsoBottom,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.003,0.005,0.233
ASL,breakfast_2,n,48,imrp,FullyOpen,0,Closed,OneHanded,Circular,Head,Chin,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.076
ASL,scarf_2,n,48,imrp,FullyOpen,0,Closed,OneHanded,Circular,Head,HeadAway,HeadAway,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.076
ASL,god,name,48,imrp,FullyOpen,0,Closed,OneHanded,Curved,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.233
ASL,beer,n,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Chin,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.457
ASL,bitch,n,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,brown,adj,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Chin,Chin,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.012,0.457
ASL,frustrate,v,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Chin,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0,0.457
ASL,hello,minor,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,lie,v,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Chin,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.457
ASL,shark_1,n,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,HeadTop,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.004,0,0.457
ASL,straight,adj,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Head,Forehead,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.457
ASL,bank,n,48,imrp,FullyOpen,0,Closed,OneHanded,BackAndForth,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.026
ASL,afternoon,n,48,imrp,FullyOpen,0,Closed,OneHanded,None,Neutral,Neutral,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.153
ASL,blue,adj,48,imrp,FullyOpen,0,Closed,OneHanded,None,Neutral,Neutral,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0,0.153
ASL,boston,name,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,escalate,v,48,imrp,FullyOpen,0,Closed,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.457
ASL,never,adv,48,imrp,FullyOpen,0,Closed,OneHanded,Z-shaped,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.363,0.363,0.426,0.034
ASL,axe_2,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Arm,ForearmUlnar,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.006,0,0.233
ASL,improve,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Arm,ForearmBack,UpperArm,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.003,0.002,0.233
ASL,music,n,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Arm,ArmAway,ArmAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.005,0.012,0.233
ASL,sing,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Arm,ArmAway,ArmAway,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.005,0.012,0.233
ASL,axe_1,n,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Arm,ForearmUlnar,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.006,0,0.457
ASL,beaver,n,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Arm,ForearmBack,ArmAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.003,0.012,0.457
ASL,table,n,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Arm,ForearmBack,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.003,0,0.457
ASL,decline,v,49,imrp,FullyOpen,0,Open,OneHanded,Z-shaped,Arm,UpperArm,ForearmBack,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.026,0.005,0.003,0.034
ASL,scarf_4,n,49,imrp,FullyOpen,0,Open,OneHanded,BackAndForth,Body,Clavicle,Shoulder,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.017,0.003,0.026
ASL,long_ago,adv,49,imrp,FullyOpen,0,Open,OneHanded,Circular,Body,BodyAway,BodyAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.016,0.045,0.076
ASL,please,adv,49,imrp,FullyOpen,0,Open,OneHanded,Circular,Body,TorsoTop,TorsoTop,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0.011,0.076
ASL,admit,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Body,TorsoMid,BodyAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.006,0.045,0.233
ASL,happy,adj,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Body,TorsoTop,BodyAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0.045,0.233
ASL,bow_4,v,49,imrp,FullyOpen,0,Open,OneHanded,None,Body,TorsoBottom,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.003,0,0.153
ASL,past,minor,49,imrp,FullyOpen,0,Open,OneHanded,None,Body,BodyAway,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.016,0,0.153
ASL,baby_2,n,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Body,TorsoTop,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0,0.457
ASL,dog_2,n,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Body,Hips,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.004,0,0.457
ASL,my,minor,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Body,TorsoTop,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.032,0,0.457
ASL,side,adj,49,imrp,FullyOpen,0,Open,OneHanded,Straight,Body,BodyAway,BodyAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.094,0.016,0.045,0.457
ASL,napkin,n,49,imrp,FullyOpen,0,Open,OneHanded,Circular,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.076
ASL,all_gone,adv,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.233
ASL,bachelor,n,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Chin,Chin,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.012,0.233
ASL,bad,adj,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Chin,HeadAway,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.233
ASL,because,minor,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Forehead,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.039,0.178,0.233
ASL,best,adj,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Chin,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.233
ASL,better,adj,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Chin,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.037,0.178,0.233
ASL,future,n,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Other,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.025,0.178,0.233
ASL,not_a_thing,minor,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.233
ASL,overlook,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.233
ASL,smell,n,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,HeadAway,HeadAway,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.066,0.178,0.233
ASL,thank_you,v,49,imrp,FullyOpen,0,Open,OneHanded,Curved,Head,Mouth,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,0.266,0.046,0.178,0.233
