sign_id,Language,Gloss,LexcialClass,sign_category,sign type,non_manual,Handshape,Selected Hand Parts,Location,Movement,Movement old,Handshape change,NonDominantHandshape
HKG_007_d_0039a,HKG - Hong Kong,FORTUNE TELLER,n,Bimorphemic,Type3,N,7,I:Tip,---,None,---,---,49
HKG_007_d_0040,HKG - Hong Kong,OUTSTANDING,adj,Monomorphemic,Type3,N,7,I:Base,---,Straight,"Str,Dir:to(H2),Con",---,57
HKG_007_d_0041a,HKG - Hong Kong,UNIQUE,adj,Monomorphemic,Type3,N,7,I:Base,---,Straight,"Str,Dir:to(H2),Con",---,57
HKG_007_d_0041b,HKG - Hong Kong,UNIQUE,adj,Monomorphemic,Type3,N,7,I:Base,---,Straight,"Str,Dir:to(H2),Con",---,57
HKG_007_d_0042a,HKG - Hong Kong,MOSQUITO,n,Bimorphemic,Type3,N,7,I:Tip,---,Straight,"Str,Dir:to(H2),Con",---,49
HKG_007_d_0042d,HKG - Hong Kong,MOSQUITO,n,Bimorphemic,Type3,N,7,I:Tip,---,Straight,"Str,Dir:to(H2),Con",---,49
HKG_007_d_0043,HKG - Hong Kong,BREAK AWAY FROM A GROUP,v,Monomorphemic,Type3,N,7,I:Bk,---,Straight,"Str,Dir:fr(H2)",---,58
HKG_007_d_0044,HKG - Hong Kong,TIME,n,Monomorphemic,Type3,N,7,I:Tip,---,None,---,---,1
HKG_007_d_0045,HKG - Hong Kong,ONE SECOND,n,Monomorphemic,Type3,N,7,Palm:He,---,None,---,---,49
HKG_007_d_0046,HKG - Hong Kong,MINUTE,n,Monomorphemic,Type3,N,7,Palm:He,---,Straight,"Str,Trace",---,1
HKG_007_d_0047,HKG - Hong Kong,HOUR,n,Monomorphemic,Type3,N,7,Palm:He,---,Circular,"Cir,Clock",---,1
HKG_007_d_0048,HKG - Hong Kong,SHORT TIME,adv,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,---,49
HKG_007_d_0049,HKG - Hong Kong,COUSIN,n,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,2,57
HKG_007_d_0049a,HKG - Hong Kong,COUSIN (ELDER/MALE),n,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,---,49
HKG_007_d_0049b,HKG - Hong Kong,COUSIN (ELDER/FEMALE),n,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,---,49
HKG_007_d_0049c,HKG - Hong Kong,COUSIN (YOUNGER/MALE),n,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,---,49
HKG_007_d_0049d,HKG - Hong Kong,COUSIN (YOUNGER/FEMALE),n,Monomorphemic,Type3,N,7,Hand:Uln,---,None,---,---,49
HKG_007_d_0050,HKG - Hong Kong,CUT (ONE'S) WRIST,v,Monomorphemic,Type3,N,7,I:Uln,---,Straight,"Str,Trace",---,57
HKG_007_d_0053b,HKG - Hong Kong,EXCITING,adj,Bimorphemic,Type3,N,7,I:Tip,---,BackAndForth,"Str,Rep,Dir:to(H2)",---,49
HKG_007_d_0054,HKG - Hong Kong,SEE (SOMEONE) THROUGH,v,Bimorphemic,Type3,N,7,I:Tip,Eye,None,---,---,57
HKG_007_d_0055,HKG - Hong Kong,EYE-WITNESS,v,Bimorphemic,Type3,N,7,I:Tip,Eye,None,---,---,49
HKG_007_d_0056,HKG - Hong Kong,DEFICIT,n,Bimorphemic,Type3,N,7,I:Fr,Chin,None,---,---,49
HKG_007_d_0057,HKG - Hong Kong,EXTRACT BLOOD,v,Bimorphemic,Type3,N,7,I:Rad,Chin,Straight,"Str,Trace",---,---
HKG_007_d_0058,HKG - Hong Kong,ACCUSE,v:agr,Bimorphemic,Type3,N,7,I:Tip,Mouth,None,---,---,4
HKG_007_d_0069,HKG - Hong Kong,FORM-TWO,n,Monomorphemic,Type3,N,7,I:Fr,---,Straight,"Str,Dir:to(H2),Con",---,25
HKG_007_d_0070,HKG - Hong Kong,CENTRAL,n,Monomorphemic,Type3,N,7,I:Fr,---,Straight,"Str,Dir:to(H2),Con",---,25
HKG_007_d_0072,HKG - Hong Kong,EVERY HOUR,adv,Monomorphemic,Type3,N,7,Hand:He,---,Circular,"Cir,Clock,Rep",---,1
HKG_007_d_0073,HKG - Hong Kong,EVERY MINUTE,adv,Monomorphemic,Type3,N,7,Hand:He,---,BackAndForth,"Str,Rep,Uni,BrushCon",---,1
HKG_007_d_0075,HKG - Hong Kong,LIVER,n,Monomorphemic,Type3,N,7,I:Tip,Torso,None,---,---,28
HKG_007_d_0076,HKG - Hong Kong,UNDEMANDING,adj,Monomorphemic,Type3,N,7,I:Fr,Chin,Straight,"Str,Pivot,Dir:to(H2),Con",---,49
HKG_007_d_0079,HKG - Hong Kong,TIMETABLE,n,Monomorphemic,Type3,N,7,I:Tip,---,None,---,---,49
HKG_007_d_0081,HKG - Hong Kong,WEATHER BECOMES COLD,v,Monomorphemic,Type3,N,7,Hand:Rad,---,Straight,"Str,Trace",---,49
HKG_007_d_0082,HKG - Hong Kong,WEATHER BECOMES HOT,v,Monomorphemic,Type3,N,7,Hand:Rad,---,Straight,"Str,Trace",---,49
HKG_007_d_0083,HKG - Hong Kong,POTATO,n,Monomorphemic,Type3,N,7,I:Fr,---,BackAndForth,"Str,Rep,Uni,Trace,Con",---,2
HKG_007_d_0084,HKG - Hong Kong,DULL,adj,Monomorphemic,Type3,N,7,I:Tip,Head,Straight,"Str,Dir:to(H2),Con",---,2
HKG_007_d_0085d,HKG - Hong Kong,GUIDE,v:agr,Monomorphemic,Type3,N,7,I:Tip,---,BackAndForth,"Str,Rep,Dir:fr(H2)",9,4
HKG_007_d_0085e,HKG - Hong Kong,COMING SOON,v:agr,Monomorphemic,Type3,N,7,I:Tip,---,BackAndForth,"Str,Rep,Dir:fr(H2)",9,4
HKG_007_d_0085f,HKG - Hong Kong,COMING SOON,v:agr,Monomorphemic,Type3,N,7,I:Tip,---,BackAndForth,"Str,Rep,Dir:fr(H2)",9,4
HKG_008_d_0001,HKG - Hong Kong,RICH,adj,Monomorphemic,Type3,N,8,I:Bk,---,Straight,"Str,Dir:to(H2),BrushCon",4,54
HKG_008_d_0002,HKG - Hong Kong,SHOOT (SOMEONE) TO DEATH,v,Monomorphemic,Type3,N,8,I:Tip,---,Straight,"Str,Dir:fr(H2),Hold",---,4
HKG_008_d_0003,HKG - Hong Kong,IMPORTANT,adj,Monomorphemic,Type3,N,8,Hand:Uln,---,None,---,---,49
HKG_008_d_0004,HKG - Hong Kong,VALUE / THINK HIGHLY OF,v,Bimorphemic,Type3,N,8,I:Tip,Eye,None,---,---,---
HKG_008_d_0005,HKG - Hong Kong,EXCESSIVE (BEHAVIOR),adj,Monomorphemic,Type3,N,8,I:Tip,Eye,None,---,---,49
HKG_008_d_0006a,HKG - Hong Kong,A LONG TIME,adv,Monomorphemic,Type3,N,8,Hand:Bk,---,Other,Trace,---,1
HKG_008_d_0006b,HKG - Hong Kong,A LONG TIME,adv,Monomorphemic,Type3,N,8,Hand:Bk,---,Other,Trace,---,1
HKG_008_d_0007,HKG - Hong Kong,FREE (TIME),adj,Monomorphemic,Type3,N,8,I:Tip,---,Straight,"Str,Dir:fr(H2)",4,1
HKG_008_d_0007a,HKG - Hong Kong,FREE (TIME),adj,Monomorphemic,Type3,N,8,I:Tip,---,Straight,"Str,Dir:fr(H2)",4,1
HKG_008_d_0007b,HKG - Hong Kong,FREE (TIME),adj,Monomorphemic,Type3,N,8,I:Tip,---,Straight,"Str,Dir:fr(H2)",4,1
HKG_009_d_0001a,HKG - Hong Kong,SHAVE OFF (ONE'S) HAIR,v,Monomorphemic,Type3,N,9,I:Fr,---,Curved,"Arc,Trace,BrushCon,Hold",---,4
HKG_009_d_0001b,HKG - Hong Kong,SHAVE OFF (ONE'S) HAIR,v,Monomorphemic,Type3,N,9,I:Bk,---,Curved,"Arc,Trace,BrushCon,Hold",---,4
HKG_009_d_0002a,HKG - Hong Kong,TAKE SB. AS WIFE,v:agr,Monomorphemic,Type3,N,9,I:Fr,---,Straight,"Str,Dir:fr(X)",---,4
HKG_009_d_0002b,HKG - Hong Kong,PURSUE SB.,v:agr,Monomorphemic,Type3,N,9,I:Fr,---,Straight,"Str,Dir:to(H2),Con,Hold",---,4
HKG_009_d_0003a,HKG - Hong Kong,HARVEST,n,Monomorphemic,Type3,N,9,Hand:Rad,---,BackAndForth,"Arc,Rep,Dir:to(H2)",---,2
HKG_009_d_0004a,HKG - Hong Kong,OPEN A CAN OF SOFT DRINK,n,Monomorphemic,Type3,N,9,I:Fr,---,Curved,"Arc,Dir:fr(H2)",---,54
HKG_009_d_0004b,HKG - Hong Kong,A CAN OF SOFT DRINK,n,Monomorphemic,Type3,N,9,I:Fr,---,Curved,"Arc,Dir:fr(H2)",---,54
HKG_009_d_0005,HKG - Hong Kong,HAND GRENADE,n,Polymorphemic,Type3,N,9,I:Bk,---,Straight,"Str,Dir:fr(H2)",---,2
HKG_009_d_0006,HKG - Hong Kong,PRAWN,n,Monomorphemic,Type3,N,9,I:Uln,---,None,---,---,49
HKG_009_d_0008,HKG - Hong Kong,CABLE CAR,n,Monomorphemic,Type3,N,9,I:Fr,---,Straight,"Str,Trace",---,7
HKG_009_d_0009,HKG - Hong Kong,TELEPHONE (YOU)/CALL (YOU) AGREEMENT,v:agr,Monomorphemic,Type3,N,9,I:Rad,Ear,Straight,"Str,Dir:fr(XB)",---,34
HKG_010_d_0001a,HKG - Hong Kong,CAN,n,Monomorphemic,Type3,N,10,"T,I:Base",---,,"Arc,Trace",---,54
HKG_010_d_0001b,HKG - Hong Kong,OPEN A CAN (BY A CAN OPENER),v,Monomorphemic,Type3,N,10,"T,I:Base",---,,"Arc,Trace",---,54
HKG_010_d_0002,HKG - Hong Kong,BAZOOKA,n,Monomorphemic,Type3,N,10,I:Bk,Shoulder,None,---,8,54
HKG_010_d_0003,HKG - Hong Kong,CAN SOUP,n,Monomorphemic,Type3,N,10,"T,I:Base",---,,"Arc,Trace",---,54
HKG_013_d_0001,HKG - Hong Kong,CHRISTIANITY,n,Bimorphemic,Type3,N,13,M:Tip,---,None,---,---,57
HKG_015_d_0001,HKG - Hong Kong,ABACUS,n,Monomorphemic,Type3,N,15,"T,M:Tip",---,BackAndForth,"Arc,Rep,Bi,Trace,BrushCon",14,49
HKG_016_d_0001,HKG - Hong Kong,EARLY,adv,Monomorphemic,Type3,N,16,Wrist:Fr,---,Straight,"Str,Dir:to(H2),Con",57,1
HKG_016_d_0001a,HKG - Hong Kong,EARLY,adv,Monomorphemic,Type3,N,16,Wrist:Fr,---,Straight,"Str,Dir:to(H2),Con",57,54
HKG_016_d_0002,HKG - Hong Kong,EXPLOIT (SOMEONE) / USE (SOMEONE),v:agr,Monomorphemic,Type3,N,16,"T,M:Tip",---,None,---,---,4
HKG_016_d_0003,HKG - Hong Kong,CONDITION,n,Monomorphemic,Type3,N,16,Hand:Bk,---,Straight,"Str,Trace",57,49
HKG_016_d_0004,HKG - Hong Kong,REQUIRE,v,Bimorphemic,Type3,N,16,Hand:Bk,---,Straight,"Str,Trace",57,49
HKG_016_d_0005,HKG - Hong Kong,GODDESS OF MERCY,n,Monomorphemic,Type3,N,16,Palm:He,Torso,None,---,---,49
HKG_016_d_0007,HKG - Hong Kong,ELECTRICITY,n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0008a,HKG - Hong Kong,PETROL,n,Bimorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0010a,HKG - Hong Kong,WIRE,n,Bimorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0010b,HKG - Hong Kong,WIRE,n,Bimorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0011,HKG - Hong Kong,ELIMINATE,v,Monomorphemic,Type3,N,16,"T,M:Tip",---,BackAndForth,"Str,Rep,Uni,Dir:to(H2),BrushCon",57,57
HKG_016_d_0011a,HKG - Hong Kong,ELIMINATE,v,Monomorphemic,Type3,N,16,"T,M:Tip",---,BackAndForth,"Str,Rep,Uni,Dir:to(H2)",57,57
HKG_016_d_0013b,HKG - Hong Kong,ADAPTER BOARD,n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0014a,HKG - Hong Kong,BATTERY,n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0014b,HKG - Hong Kong,BATTERY,n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0015a,HKG - Hong Kong,ADAPTER (SOCKET),n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0015b,HKG - Hong Kong,ADAPTER (SOCKET),n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_016_d_0015c,HKG - Hong Kong,ADAPTER (SOCKET),n,Monomorphemic,Type3,N,16,I:Tip,---,None,---,---,49
HKG_017_d_0001,HKG - Hong Kong,BE BORN,v,Monomorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0002,HKG - Hong Kong,DAUGHTER,n,Bimorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0003,HKG - Hong Kong,SON,n,Bimorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0006,HKG - Hong Kong,DATE OF BIRTH,n,Bimorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0009,HKG - Hong Kong,BIRTH CERTIFICATE,n,Bimorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0010,HKG - Hong Kong,LETTUCE,n,Bimorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0011,HKG - Hong Kong,NATIONALITY,n,Monomorphemic,Type3,N,17,P,---,Straight,"Str,Dir:fr(H2)",---,3
HKG_017_d_0013,HKG - Hong Kong,PUPIL,n,Monomorphemic,Type3,N,17,P:Uln,---,None,---,---,4
HKG_017_d_0014,HKG - Hong Kong,OSTRACISE,v,Monomorphemic,Type3,N,17,P:Tip,---,Other,Trace,---,4
HKG_017_d_0015,HKG - Hong Kong,REBEL AGAINST,v,Monomorphemic,Type3,N,17,P:Uln,---,Curved,"Arc,BrushCon",---,4
HKG_017_d_0016,HKG - Hong Kong,HARM (SOMEONE),v:agr,Monomorphemic,Type3,N,17,Hand:Bk,---,Straight,"Str,Uni,Dir:pass(H2)",---,49
HKG_017_d_0018,HKG - Hong Kong,BEE,n,Monomorphemic,Type3,N,17,P:Tip,---,None,---,---,49
HKG_017_d_0027b,HKG - Hong Kong,MOSQUITO,n,Monomorphemic,Type3,N,17,P:Tip,---,None,---,---,49
HKG_019_a_0022,HKG - Hong Kong,LETTER,n,Monomorphemic,Type3,N,19,"I,M:Fr",Mouth,Straight,"Str,Pivot,Dir:fr(Z),Dir:to(H2),Con",25,49
HKG_019_d_0001,HKG - Hong Kong,BUDDHISM,n,Monomorphemic,Type3,N,19,"I,M:Uln",---,None,---,---,2
HKG_019_d_0003,HKG - Hong Kong,FEED,v,Monomorphemic,Type3,N,19,"I,M:Bk",---,None,---,---,2
HKG_019_d_0004,HKG - Hong Kong,BELIEVE,v,Monomorphemic,Type3,N,19,"I,M:Fr",---,BackAndForth,"Str,Rep(2),Uni,Pivot,Dir:to(H2),Con",---,49
HKG_019_d_0005,HKG - Hong Kong,CONFIDENCE,n,Bimorphemic,Type3,N,19,"I,M:Fr",---,Straight,"Str,Pivot,Dir:to(H2),Con",---,49
HKG_019_d_0006,HKG - Hong Kong,LETTER,n,Bimorphemic,Type3,N,19,"I,M:Fr",Mouth,Straight,"Str,Pivot,Dir:to(H2),Con",---,49
HKG_019_d_0007,HKG - Hong Kong,RELIGIOUS BELIEF,n,Monomorphemic,Type3,N,19,"I,M:Fr",---,Straight,"Str,Dir:to(X)",---,49
HKG_019_d_0008a,HKG - Hong Kong,BODY CHECK,v,Monomorphemic,Type3,N,19,"I,M:Tip",---,None,---,---,34
HKG_019_d_0008b,HKG - Hong Kong,BODY SEARCH,v,Monomorphemic,Type3,N,19,"I,M:Tip",---,None,---,---,34
HKG_019_d_0009,HKG - Hong Kong,JAM,n,Monomorphemic,Type3,N,19,"I,M:Fr",---,BackAndForth,"Str,Rep,Bi,Trace",---,49
HKG_019_d_0010,HKG - Hong Kong,POSTMAN,n,Bimorphemic,Type3,N,19,"I,M:Fr",Mouth,Straight,"Str,Dir:to(H2),Con",---,49
HKG_019_d_0011,HKG - Hong Kong,MAIL BOX,n,Bimorphemic,Type3,N,19,"I,M:Fr",Mouth,Straight,"Str,Dir:to(H2),Con",---,49
HKG_019_d_0012,HKG - Hong Kong,POST OFFICE,n,Bimorphemic,Type3,N,19,"I,M:Fr",Mouth,Straight,"Str,Dir:to(H2),Con",---,49
HKG_019_d_0017,HKG - Hong Kong,TAX FREE,n,Monomorphemic,Type3,N,19,"I,M:Fr",---,Straight,"Str,Dir:to(H2),Con",---,49
HKG_020_d_0002a,HKG - Hong Kong,DESIGN,v,Monomorphemic,Type3,N,20,"I,M:Fr",---,BackAndForth,"Str,Rep(2),Uni,Trace",---,49
HKG_020_d_0002b,HKG - Hong Kong,PLAN,v,Monomorphemic,Type3,N,20,"I,M:Fr",---,BackAndForth,"Str,Rep(2),Uni,Trace",---,49
HKG_020_d_0003,HKG - Hong Kong,INDEPENDENT,adj,Monomorphemic,Type3,N,20,"I,M:Tip",---,Straight,"Str,Dir:fr(H2)",4,49
HKG_020_d_0004,HKG - Hong Kong,HAVE A MEAL,v,Monomorphemic,Type3,N,20,"I,M:Uln",Mouth,None,---,---,49
HKG_020_d_0007,HKG - Hong Kong,EXPEND,v,Monomorphemic,Type3,N,20,"I,M:Tip",---,Curved,"Arc,Dir:to(Y),Con",---,2
HKG_022_d_0001,HKG - Hong Kong,GUARD AGAINST,v,Monomorphemic,Type3,N,22,M:Tip,---,Straight,"Str,Dir:to(H2),Con",---,49
HKG_024_d_0001a,HKG - Hong Kong,BANK,n,Monomorphemic,Type3,N,24,"T,I:Rad",---,BackAndForth,"Str,Rep(2),Uni,Pivot,Trace,BrushCon",---,49
HKG_024_d_0001b,HKG - Hong Kong,SAVE,v,Monomorphemic,Type3,N,24,"T,I:Rad",---,BackAndForth,"Str,Rep(2),Uni,Pivot,Trace,BrushCon",---,49
HKG_024_d_0005,HKG - Hong Kong,END OF JANUARY,n,Bimorphemic,Type3,N,24,Hand:Rad,---,Straight,"Str,Dir:to(Y)",---,7
HKG_024_d_0006,HKG - Hong Kong,EACH PERSON,n,Monomorphemic,Type3,N,24,"T,I:Tip",---,BackAndForth,"Bi,Trace",---,34
HKG_024_d_0007,HKG - Hong Kong,PING-PONG,n,Monomorphemic,Type3,N,24,"T,I:Rad",---,None,---,---,2
HKG_024_d_0008,HKG - Hong Kong,DEPOSIT MONEY,n,Bimorphemic,Type3,N,24,"T,I:Rad",---,None,---,---,57
HKG_024_d_0009,HKG - Hong Kong,EXPENSES,n,Bimorphemic,Type3,N,24,"T,I:Rad",---,None,---,---,57
HKG_024_d_0010,HKG - Hong Kong,HALF-RATE DISCOUNT,adj,Monomorphemic,Type3,N,24,"T,I:Tip",---,None,---,---,7
HKG_025_d_0001,HKG - Hong Kong,SURNAME,n,Monomorphemic,Type3,N,25,"T,I:Fr",---,None,---,---,44
HKG_025_d_0002,HKG - Hong Kong,SKIN,n,Monomorphemic,Type3,N,25,"T,I:Tip",---,Straight,"Str,Dir:fr(H2)",---,49
HKG_025_d_0004,HKG - Hong Kong,LEATHER SHOE,n,Bimorphemic,Type3,N,25,"T,I:Tip",---,Straight,"Str,Dir:fr(H2)",---,49
HKG_025_d_0005,HKG - Hong Kong,FLESH / MEAT,n,Monomorphemic,Type3,N,25,"T,I:Tip",---,None,---,---,49
HKG_025_d_0006,HKG - Hong Kong,NAUGHTY,adj,Monomorphemic,Type3,N,25,"T,I:Tip",---,BackAndForth,"Bi,Trace",---,49
HKG_025_d_0007,HKG - Hong Kong,(ONE'S) OWN FLESH AND BLOOD,adj,Bimorphemic,Type3,N,25,"T,I:Tip",---,None,---,---,49
HKG_025_d_0008,HKG - Hong Kong,FACE TO FACE,adj,Bimorphemic,Type3,N,25,"T,I:Tip",Cheek,None,---,---,---
HKG_026_d_0002,HKG - Hong Kong,SHARP,adj,Monomorphemic,Type3,N,26,"T,I:Fr",---,Straight,"Str,Trace",25,7
HKG_026_d_0003,HKG - Hong Kong,NAIL,n,Bimorphemic,Type3,N,26,"T,I:Fr",---,Straight,"Str,Trace",25,7
HKG_026_d_0004,HKG - Hong Kong,TOUR GROUP,n,Monomorphemic,Type3,N,26,"T,I:Tip",---,Other,"Uni,Dir:fr(H2)",25,7
HKG_026_d_0006,HKG - Hong Kong,WORD,n,Monomorphemic,Type3,N,26,"T,I:Tip",---,None,---,---,49
HKG_026_d_0009,HKG - Hong Kong,CLIP,n,Monomorphemic,Type3,N,26,"T,I:Fr",---,BackAndForth,"Str,Rep,Trace,SCon",---,49
HKG_027_d_0001a,HKG - Hong Kong,CLERK,n,Monomorphemic,Type3,N,27,"T,I:Tip",---,Other,"Uni,Trace",---,49
HKG_027_d_0001b,HKG - Hong Kong,DO HOMEWORK,v,Monomorphemic,Type3,N,27,"T,I:Tip",---,Other,"Uni,Trace",---,49
HKG_027_d_0001c,HKG - Hong Kong,WRITE,v,Monomorphemic,Type3,N,27,"T,I:Tip",---,Other,"Uni,Trace",---,49
HKG_027_d_0003,HKG - Hong Kong,CHEQUE,n,Monomorphemic,Type3,N,27,"T,I:Tip",---,Straight,"Str,Trace",---,49
HKG_028_d_0001a,HKG - Hong Kong,CONTROL,v:agr,Monomorphemic,Type3,N,28,"I,M:Base",---,Straight,"Str,Dir:to(H2),Con",---,4
HKG_028_d_0001b,HKG - Hong Kong,FORCE,v:agr,Monomorphemic,Type3,N,28,"I,M:Base",---,Straight,"Str,Dir:to(X)",---,4
HKG_028_d_0002a,HKG - Hong Kong,GOVERN,v:agr,Monomorphemic,Type3,N,28,"I,M:Tip",---,Straight,"Str,Trace",---,4
HKG_028_d_0002b,HKG - Hong Kong,LOOK AFTER,v:agr,Monomorphemic,Type3,N,28,"I,M:Tip",---,Other,"Uni,Dir:to(H2)",---,4
HKG_028_d_0002c,HKG - Hong Kong,MANAGE,v:agr,Monomorphemic,Type3,N,28,"I,M:Tip",---,Other,"Uni,Dir:to(H2)",---,4
HKG_028_d_0002d,HKG - Hong Kong,SUPERVISE / MONITOR,v:agr,Monomorphemic,Type3,N,28,"I,M:Tip",---,Other,"Uni,Dir:to(H2)",---,4
HKG_028_d_0003,HKG - Hong Kong,DRAGONFLY,n,Monomorphemic,Type3,N,28,"I,M:Fr",---,None,---,---,7
HKG_028_d_0004,HKG - Hong Kong,FOOD STALLS,n,Monomorphemic,Type3,N,28,"I,M:Tip",---,None,---,---,49
HKG_028_d_0005a,HKG - Hong Kong,INTRODUCE,v:agr,Monomorphemic,Type3,N,28,"I,M:Tip",---,Straight,"Str,Uni,Dir:to(X)",---,8
HKG_028_d_0006,HKG - Hong Kong,GO ON DATES,v,Monomorphemic,Type3,N,28,Hand:Bk,---,None,---,---,49
HKG_028_d_0007,HKG - Hong Kong,CORRECT,v,Monomorphemic,Type3,N,28,"I,M:Fr",---,None,---,---,49
HKG_028_d_0008,HKG - Hong Kong,COMPASS,n,Monomorphemic,Type3,N,28,I:Tip,---,Other,Trace,---,49
HKG_028_d_0009,HKG - Hong Kong,RENOVATE,v,Monomorphemic,Type3,N,28,"I,M:Rad",---,Circular,"Cir,Clock,Rep",---,49
HKG_028_d_0010,HKG - Hong Kong,TRANSPARENT,adj,Monomorphemic,Type3,N,28,"I,M:Tip",---,None,---,---,49
HKG_028_d_0011,HKG - Hong Kong,READ,v,Monomorphemic,Type3,N,28,"I,M:Tip",---,Other,Trace,---,49
HKG_028_d_0012,HKG - Hong Kong,AUDIT,v,Bimorphemic,Type3,N,28,"I,M:Tip",---,Straight,"Str,Dir:to(H2)",---,49
HKG_028_d_0014,HKG - Hong Kong,SECOND PLACE,n,Monomorphemic,Type3,N,28,"I,M:Fr",---,Straight,"Str,Dir:to(H2),Con",---,4
HKG_030_d_0001,HKG - Hong Kong,FOOTBALL,n,Monomorphemic,Type3,N,30,"I,M:Bk",---,None,---,---,2
HKG_030_d_0002,HKG - Hong Kong,HIGH JUMP,n,Monomorphemic,Type3,N,30,"I,M:Uln",---,Curved,"Arc,Dir:pass(H2)",---,7
HKG_030_d_0004,HKG - Hong Kong,SCUBA-DIVING,n,Monomorphemic,Type3,N,30,"I,M:Fr",---,Straight,"Str,Dir:fr(H2)",---,49
HKG_030_d_0005,HKG - Hong Kong,LAME,adj,Monomorphemic,Type3,N,30,"I,M:Tip",---,None,---,---,49
HKG_030_d_0006,HKG - Hong Kong,LEAP FORWARD,v,Monomorphemic,Type3,N,30,"I,M:Tip",---,Straight,"Str,Dir:to(H2),Con",---,49
HKG_030_d_0008,HKG - Hong Kong,DANCE,n,Monomorphemic,Type3,N,30,"I,M:Tip",---,None,---,---,49
HKG_030_d_0009,HKG - Hong Kong,PEDESTRIAN TUNNEL,n,Monomorphemic,Type3,N,30,"I,M:Bk",---,Straight,"Str,Dir:pass(H2),Crossed",---,53
HKG_030_d_0011,HKG - Hong Kong,HAVE A MEDICAL FOLLOW-UP,v,Monomorphemic,Type3,N,30,"I,M:Tip",---,None,---,---,34
HKG_031_a_0010,HKG - Hong Kong,FRENCH TOAST,n,Monomorphemic,Type3,N,31,"I,M:Fr",---,Straight,"Str,Dir:to(H2),Con",---,54
HKG_031_d_0001,HKG - Hong Kong,TRAIN,n,Monomorphemic,Type3,N,31,"I,M:Tip",---,Other,"Uni,Trace,BrushCon",---,28
HKG_031_d_0002,HKG - Hong Kong,KNEEL,v,Monomorphemic,Type3,N,31,"I,M:Bk",---,None,---,---,49
HKG_031_d_0003,HKG - Hong Kong,HARD,adj,Monomorphemic,Type3,N,31,"I,M:Bk",---,None,---,---,49
HKG_031_d_0005,HKG - Hong Kong,WEST,n,Monomorphemic,Type3,N,31,"I,M:Fr",---,Straight,"Str,Dir:to(H2),Con",---,54
HKG_031_d_0008a,HKG - Hong Kong,CRANE,v,Monomorphemic,Type3,N,31,"I,M:Bk",---,Curved,"Arc,Dir:to(Y)",---,54
HKG_032_d_0001,HKG - Hong Kong,SATELLITE,n,Monomorphemic,Type3,N,32,Wrist:Fr,---,None,---,---,54
HKG_033_d_0001,HKG - Hong Kong,USE/EXPLOIT (SOMEONE),v:agr,Monomorphemic,Type3,N,33,M:Tip,---,None,---,---,4
HKG_033_d_0002,HKG - Hong Kong,(SOMEONE) CROSSES THE BOUNDARY,v,Monomorphemic,Type3,N,33,I:Fr,---,Curved,"Arc,Dir:pass(H2)",---,7
HKG_034_d_0001,HKG - Hong Kong,TRAVEL AROUND THE WORLD,v,Monomorphemic,Type3,N,34,Hand:Uln,---,,"Arc,Trace",---,54
HKG_034_d_0003,HKG - Hong Kong,LIE DOWN,v,Monomorphemic,Type3,N,34,Wrist:Fr,---,None,---,---,49
HKG_034_d_0004,HKG - Hong Kong,ENTER,v,Monomorphemic,Type3,N,34,Hand:Ant,---,Straight,"Str,Dir:pass(H2),Crossed",---,49
HKG_034_d_0005,HKG - Hong Kong,ENCOUNTER OBSTACLES REPEATEDLY,v,Monomorphemic,Type3,N,34,Hand:Ant,---,Curved,Arc,---,49
HKG_034_d_0006,HKG - Hong Kong,LIFT,n,Monomorphemic,Type3,N,34,P:Tip,---,Straight,"Str,Dir:fr(Y)",---,49
HKG_034_d_0007,HKG - Hong Kong,SPY,n,Monomorphemic,Type3,N,34,T:Tip,---,None,---,---,49
